name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"6.9271° N, 79.8612° E",2025-01-31,17.5,8.9,12.8,17.5,8.5,12.7,9.7,83.2,0.6,100,25,rain,0,0,38.9,10.1,235.9,1013.3,50.8,23.8,168.9,14.5,7,10,2025-01-31T05:55:47,2025-01-31T16:53:00,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2025-02-01,18.5,9.7,13.3,18.5,9.7,13.3,10.7,85.8,0.4,100,16.67,rain,0,0,36.4,9.7,266.7,1014.2,36.4,24.1,150.9,12.9,6,10,2025-02-01T05:55:18,2025-02-01T16:53:45,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
"6.9271° N, 79.8612° E",2025-02-02,19.1,8.5,13.1,19.1,8.5,13.1,10,82.7,0.5,100,20.83,rain,0,0,36.7,10.8,254.3,1013.9,53.4,24.1,144.8,12.5,6,10,2025-02-02T05:54:49,2025-02-02T16:54:30,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
"6.9271° N, 79.8612° E",2025-02-03,17.4,8.7,12.6,17.4,8.7,12.6,10.8,89,0.9,100,29.17,rain,0,0,24.8,6.1,353.4,1015,66.2,24.1,116.7,10.1,5,10,2025-02-03T05:54:18,2025-02-03T16:55:15,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2025-02-04,19.8,8.2,13.6,19.8,8.2,13.6,11.1,86.8,0,0,0,,0,0,25.6,7.2,328.9,1014,54.3,24.1,169.4,14.6,7,10,2025-02-04T05:53:46,2025-02-04T16:55:59,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"6.9271° N, 79.8612° E",2025-02-05,19.3,9.5,14.1,19.3,9.5,14.1,11.9,87.6,0.7,100,29.17,rain,0,0,26.3,6.5,279.3,1012.4,55.8,24.1,124.5,10.5,5,10,2025-02-05T05:53:12,2025-02-05T16:56:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-02-06,19.6,9.8,14.5,19.6,9.5,14.5,11.5,83.6,0.3,100,12.5,rain,0,0,38.9,9.7,232.6,1013.4,33.7,24.1,153.6,13.1,6,10,2025-02-06T05:52:38,2025-02-06T16:57:27,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
"6.9271° N, 79.8612° E",2025-02-07,20.1,9.9,14.4,20.1,9.5,14.4,10.3,78.1,0,0,0,,0,0,39.2,10.4,234.7,1014.1,13.2,24.1,199.5,17.2,8,10,2025-02-07T05:52:02,2025-02-07T16:58:10,0.31,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2025-02-08,19.5,9.7,13.9,19.5,9.7,13.9,11.4,86.4,0,0,0,,0,0,25.6,6.1,34.9,1015.6,43.9,24.1,186.6,16.1,6,10,2025-02-08T05:51:24,2025-02-08T16:58:53,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"6.9271° N, 79.8612° E",2025-02-09,21.2,8.1,13.9,21.2,7.9,13.9,9.8,79,0.6,100,16.67,rain,0,0,29.2,7.9,278.1,1013.8,7.7,24.1,206,17.9,8,10,2025-02-09T05:50:46,2025-02-09T16:59:35,0.38,Rain,Clear conditions throughout the day with late afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2025-02-10,19.8,7.9,14,19.8,7.9,14,10,79.3,0.4,100,16.67,rain,0,0,38.2,10.8,262.5,1014.5,31.1,24.1,176.4,15.3,7,10,2025-02-10T05:50:06,2025-02-10T17:00:17,0.42,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,remote
"6.9271° N, 79.8612° E",2025-02-11,18.2,9.4,13.4,18.2,9,13.3,8.3,73.5,0,0,0,,0,0,47.9,12.2,223.7,1014.3,17.4,24.1,204.5,17.7,8,10,2025-02-11T05:49:26,2025-02-11T17:00:58,0.45,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2025-02-12,18.7,9.5,13.5,18.7,8.9,13.4,7.5,68.2,0.1,100,4.17,rain,0,0,51.8,14.4,212.1,1014.3,25.4,24.1,191.8,16.7,7,10,2025-02-12T05:48:44,2025-02-12T17:01:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
"6.9271° N, 79.8612° E",2025-02-13,18.7,10.2,14.1,18.7,10.2,14.1,7.3,64.5,0.5,100,16.67,rain,0,0,54.7,15.1,215.2,1013.2,23.6,23.8,178.6,15.3,7,10,2025-02-13T05:48:01,2025-02-13T17:02:20,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2025-02-14,17.9,10.7,13.9,17.9,10.7,13.9,8.7,71.5,1.1,100,37.5,rain,0,0,46.1,12.2,238.8,1012.9,24.6,23.4,177.9,15.4,7,10,2025-02-14T05:47:17,2025-02-14T17:03:01,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-02-15,18.5,9.2,13.1,18.5,9.2,13.1,9.2,80,0,0,0,,0,0,32,8.3,283.1,1014.1,31.5,24.1,178.2,15.3,6,10,2025-02-15T05:46:32,2025-02-15T17:03:40,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"6.9271° N, 79.8612° E",2025-02-16,16.7,7.5,11.7,16.7,7.5,11.7,8.3,81.5,3,100,29.17,rain,0,0,36.4,7.9,199.3,1015.3,26,23.9,165.9,14.2,6,10,2025-02-16T05:45:45,2025-02-16T17:04:20,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2025-02-17,18,7.8,12.5,18,7.8,12.5,8.2,76.2,1,100,20.83,rain,0,0,39.6,11.2,238.8,1017.6,34.1,24.1,180.5,15.7,6,10,2025-02-17T05:44:58,2025-02-17T17:04:59,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2025-02-18,17.7,8.4,13.1,17.7,8.4,13.1,10.1,82.5,3.5,100,70.83,rain,0,0,49,7.2,198.7,1016.7,42.7,23.5,174.5,15,7,10,2025-02-18T05:44:10,2025-02-18T17:05:37,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-02-19,20,8.2,13.3,20,7.4,13.2,9.4,79.5,1.2,100,33.33,rain,0,0,45,11.9,228.1,1015.7,23.4,24.1,193.2,16.8,7,10,2025-02-19T05:43:21,2025-02-19T17:06:15,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-02-20,19.4,9.2,14.1,19.4,9.2,14.1,9.4,75.3,0.1,100,4.17,rain,0,0,30.2,7.6,321.9,1018,22.4,24.1,194.7,16.8,7,10,2025-02-20T05:42:31,2025-02-20T17:06:53,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,remote
"6.9271° N, 79.8612° E",2025-02-21,20,8.7,14,20,8.7,14,9.7,76.5,5.2,100,37.5,rain,0,0,40.3,10.4,202.4,1017,21.2,23.5,210.4,18.2,8,10,2025-02-21T05:41:40,2025-02-21T17:07:30,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2025-02-22,18.8,9.2,13.5,18.8,8.5,13.3,10.6,83.2,1.7,100,41.67,rain,0,0,34.9,8.3,211,1018.2,33.2,24.1,182.1,15.9,6,10,2025-02-22T05:40:48,2025-02-22T17:08:07,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-02-23,19,8.7,13.2,19,8.7,13.2,10.5,85.1,4.1,100,29.17,rain,0,0,31.3,6.1,183.6,1019.3,35.1,22.8,186.9,16.2,7,10,2025-02-23T05:39:56,2025-02-23T17:08:44,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2025-02-24,19.9,7.7,13.7,19.9,7.7,13.7,10,80.8,1.2,100,25,rain,0,0,38.5,10.4,233.7,1019.4,34.7,23.9,183.4,15.9,6,10,2025-02-24T05:39:02,2025-02-24T17:09:20,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2025-02-25,18,8.8,13.3,18,8.7,13.3,9.7,79.7,1.5,100,25,rain,0,0,37.8,7.6,262.1,1020.7,28.2,22.5,180.6,15.7,7,10,2025-02-25T05:38:08,2025-02-25T17:09:55,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2025-02-26,21.4,7.6,13.9,21.4,7.1,13.9,9.2,75.7,0,0,0,,0,0,27,6.8,62.5,1020.6,16.9,24.1,248.3,21.5,9,10,2025-02-26T05:37:13,2025-02-26T17:10:31,0.94,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2025-02-27,22,9.2,15.1,22,8.8,15.1,10.3,75.2,0,0,0,,0,0,29.5,7.6,2.9,1017.5,61.3,24.1,205.2,17.7,8,10,2025-02-27T05:36:17,2025-02-27T17:11:05,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,remote
"6.9271° N, 79.8612° E",2025-02-28,20.6,12.2,15.9,20.6,12.2,15.9,11.9,78.3,1.7,100,25,rain,0,0,29.2,6.8,291.9,1016.1,56.8,24.1,190.1,16.2,7,10,2025-02-28T05:35:21,2025-02-28T17:11:40,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2025-03-01,17.8,12.6,14.6,17.8,12.6,14.6,12.7,88.7,10.1,100,87.5,rain,0,0,57.6,10.8,215.1,1013.8,67.1,23.9,118.3,10.1,5,10,2025-03-01T05:34:24,2025-03-01T17:12:14,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-03-02,20.8,12.6,16,20.8,12.6,16,12.7,80.9,19.6,100,87.5,rain,0,0,77.4,12.2,207,1010.4,47.9,22.8,160.3,13.9,6,10,2025-03-02T05:33:26,2025-03-02T17:12:47,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-03-03,21.6,11.2,16.3,21.6,11.2,16.3,11.3,74.5,0.4,100,8.33,rain,0,0,48.2,13.3,225.3,1012.3,23.3,24.1,229.1,19.8,8,10,2025-03-03T05:32:28,2025-03-03T17:13:21,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
"6.9271° N, 79.8612° E",2025-03-04,21.6,12.8,16.4,21.6,12.8,16.4,11.1,72.5,0.4,100,12.5,rain,0,0,42.1,11.2,249.4,1012,19.8,24.1,222.5,19.2,8,10,2025-03-04T05:31:29,2025-03-04T17:13:54,0.15,Rain,Clear conditions throughout the day with rain clearing later.,rain,remote
"6.9271° N, 79.8612° E",2025-03-05,21.4,10.9,15.9,21.4,10.9,15.9,10.6,73.1,0,0,0,,0,0,49.7,14,234.7,1010.7,21.7,24.1,217.9,19,8,10,2025-03-05T05:30:29,2025-03-05T17:14:26,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
"6.9271° N, 79.8612° E",2025-03-06,20.3,12.4,15.2,20.3,12.4,15.2,10.8,76.8,0.1,100,4.17,rain,0,0,29.9,7.6,287.3,1014.5,43,24.1,204.2,17.7,8,10,2025-03-06T05:29:29,2025-03-06T17:14:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
"6.9271° N, 79.8612° E",2025-03-07,20.1,9.5,15.2,20.1,9.5,15.2,11,77.6,1.1,100,12.5,rain,0,0,38.2,10.4,246.4,1011.6,17.2,24.1,214.9,18.5,7,10,2025-03-07T05:28:29,2025-03-07T17:15:31,0.25,Rain,Clear conditions throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2025-03-08,20.7,10.9,15.2,20.7,10.9,15.2,11.1,78.6,0,0,0,,0,0,39.6,10.8,259.9,1011.8,18.2,24.1,206.7,17.8,7,10,2025-03-08T05:27:28,2025-03-08T17:16:02,0.29,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2025-03-09,20.1,10.4,14.9,20.1,10.4,14.9,10.7,78.4,0,0,0,,0,0,28.4,6.8,341,1017,25.2,24.1,217.6,18.8,7,10,2025-03-09T05:26:26,2025-03-09T17:16:34,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"6.9271° N, 79.8612° E",2025-03-10,23.1,9.9,16.2,23.1,9.9,16.2,11.3,75,0,0,0,,0,0,34.2,9.4,322.4,1018.4,11.3,24.1,237.3,20.3,9,10,2025-03-10T05:25:25,2025-03-10T17:17:05,0.36,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2025-03-11,20.9,11.4,16.2,20.9,11.4,16.2,12.2,78.4,2,100,33.33,rain,0,0,35.3,9.7,254.7,1016,33.4,24.1,206.3,17.9,7,10,2025-03-11T05:24:22,2025-03-11T17:17:36,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2025-03-12,16.5,12.2,14.3,16.5,12.2,14.3,12.7,90.6,8.6,100,54.17,rain,0,0,37.8,5.4,206.8,1013.2,73.9,24.1,139.7,12.1,7,10,2025-03-12T05:23:20,2025-03-12T17:18:06,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2025-03-13,18.4,11,14.2,18.4,11,14.2,13,93.1,10.2,100,91.67,rain,0,0,60.5,9.4,195.2,1011.5,68.4,22.7,118.2,10,6,10,2025-03-13T05:22:17,2025-03-13T17:18:37,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-03-14,19.9,12.2,15.9,19.9,12.2,15.9,13.1,83.7,13.5,100,87.5,rain,0,0,71.6,12.2,206.3,1012.4,53.4,21.9,206,17.8,7,10,2025-03-14T05:21:14,2025-03-14T17:19:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-03-15,22.5,13.3,17.3,22.5,13.3,17.3,14.1,82.2,5.4,100,87.5,rain,0,0,56.5,8.6,230.4,1014.1,42.5,23.6,194.2,16.9,7,10,2025-03-15T05:20:10,2025-03-15T17:19:37,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-03-16,21.8,13.6,18.1,21.8,13.6,18.1,15.1,83.1,5.8,100,91.67,rain,0,0,74.2,14.4,217,1011.7,40.5,23.3,213.8,18.4,8,10,2025-03-16T05:19:07,2025-03-16T17:20:07,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-03-17,25.3,15.9,20.8,25.3,15.9,20.8,12.7,61.8,0.5,100,12.5,rain,0,0,82.4,19.1,220.7,1009.3,20.7,23.9,250.8,21.5,9,10,2025-03-17T05:18:03,2025-03-17T17:20:36,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2025-03-18,23,16.6,19.4,23,16.6,19.4,13.5,69.2,4.5,100,54.17,rain,0,0,75.6,15.8,218,1011.3,24.5,23.8,219.4,19,7,10,2025-03-18T05:16:59,2025-03-18T17:21:06,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-03-19,23.6,13.2,18.3,23.6,13.2,18.3,12.5,70.8,0.1,100,4.17,rain,0,0,42.8,11.5,236.5,1016.2,12.4,24.1,247.6,21.4,8,10,2025-03-19T05:15:54,2025-03-19T17:21:35,0.66,Rain,Clear conditions throughout the day with early morning rain.,rain,remote
"6.9271° N, 79.8612° E",2025-03-20,22.3,12.7,17.5,22.3,12.7,17.5,11.8,70.9,0.3,100,8.33,rain,0,0,47.5,12.2,235.2,1017.1,14.7,24.1,259.2,22.3,9,10,2025-03-20T05:14:50,2025-03-20T17:22:04,0.7,Rain,Clear conditions throughout the day with late afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2025-03-21,20.3,12.5,17,20.3,12.5,17,14.4,85,10,100,62.5,rain,0,0,52.6,10.4,214.5,1017.2,62.6,24.1,182.2,15.6,8,10,2025-03-21T05:13:45,2025-03-21T17:22:33,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-03-22,20.8,14,17.1,20.8,14,17.1,13.2,79,2.5,100,25,rain,0,0,45,10.8,224.5,1017.3,94.5,21.8,145.2,12.8,5,10,2025-03-22T05:12:41,2025-03-22T17:23:02,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2025-03-23,21,12.5,17,21,12.5,17,13.6,81.5,1.4,100,29.17,rain,0,0,36.4,7.6,307.5,1018.2,40,23.3,206.2,17.7,8,10,2025-03-23T05:11:36,2025-03-23T17:23:30,0.8,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2025-03-24,23.4,11.7,17.3,23.4,11.7,17.3,11.1,70.2,0.8,100,16.67,rain,0,0,28.8,7.6,340,1016.6,12.3,24.1,256.3,22.3,9,10,2025-03-24T05:10:31,2025-03-24T17:23:59,0.83,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2025-03-25,24.9,11,17.9,24.9,11,17.9,9.9,62.2,0.1,100,4.17,rain,0,0,31.3,8.6,345.6,1012,0.8,24.1,294.8,25.5,10,10,2025-03-25T05:09:27,2025-03-25T17:24:28,0.86,Rain,Clear conditions throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2025-03-26,25.3,12,18.3,25.3,12,18.3,10.5,62.8,0,0,0,,0,0,34.2,9.4,318,1009.9,0,24.1,297.5,25.7,10,10,2025-03-26T05:08:22,2025-03-26T17:24:56,0.89,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2025-03-27,24.9,13.2,19,24.9,13.2,19,12.6,67.6,0,0,0,,0,0,36.7,10.1,308.2,1008.7,8.3,24.1,264.8,22.9,9,10,2025-03-27T05:07:17,2025-03-27T17:25:25,0.93,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2025-03-28,24.1,14.3,19,24.1,14.3,19,14.3,75.9,0,0,0,,0,0,33.1,8.6,247.6,1008.4,26.7,24.1,233.2,20,8,10,2025-03-28T05:06:13,2025-03-28T17:25:53,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"6.9271° N, 79.8612° E",2025-03-29,24.4,15.7,19.9,24.4,15.7,19.9,15,74.8,0.6,100,16.67,rain,0,0,47.5,13.3,219.9,1008.7,22,24.1,225.7,19.5,8,10,2025-03-29T05:05:08,2025-03-29T17:26:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2025-03-30,25.5,14.7,20.5,25.5,14.7,20.5,13.6,66.3,0,0,0,,0,0,43.9,11.9,254.5,1012.1,12.8,24.1,275.8,23.8,9,10,2025-03-30T05:04:04,2025-03-30T17:26:50,0.03,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2025-03-31,25.1,13.8,20.1,25.1,13.8,20.1,13.3,67,0,0,0,,0,0,42.5,11.9,257.4,1012.3,12,24.1,291.9,25.2,10,10,2025-03-31T05:03:00,2025-03-31T17:27:18,0.06,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2025-04-01,24.9,15.6,20.3,24.9,15.6,20.3,14.1,68.7,0.2,100,8.33,rain,0,0,45.4,13,238.5,1011.7,23.6,24.1,237.2,20.4,8,10,2025-04-01T05:01:56,2025-04-01T17:27:46,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2025-04-02,26,16.4,20.9,26,16.4,20.9,14.8,70.1,0.5,100,20.83,rain,0,0,42.5,10.8,248.1,1013.3,25.6,24.1,250.2,21.6,9,10,2025-04-02T05:00:52,2025-04-02T17:28:15,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
"6.9271° N, 79.8612° E",2025-04-03,26,15.7,20.9,26,15.7,20.9,14.5,68.4,0,0,0,,0,0,42.5,11.2,248.8,1013.9,41.9,24.1,263.5,22.8,9,10,2025-04-03T04:59:49,2025-04-03T17:28:43,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"6.9271° N, 79.8612° E",2025-04-04,25.4,16,20.5,25.4,16,20.5,13.3,65,0,0,0,,0,0,44.6,12.6,226.5,1012.9,52.6,24.1,241.4,20.8,9,10,2025-04-04T04:58:46,2025-04-04T17:29:11,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"6.9271° N, 79.8612° E",2025-04-05,25.7,16.1,20.4,25.7,16.1,20.4,13.2,64.4,2.1,100,12.5,rain,0,0,46.4,12.6,231.8,1012.3,31.9,24.1,256.2,22.3,9,10,2025-04-05T04:57:43,2025-04-05T17:29:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2025-04-06,23.3,14.9,18.9,23.3,14.9,18.9,13.7,72.9,1.9,100,29.17,rain,0,0,41.4,10.4,267.9,1013.4,32.1,24.1,259.6,22.4,9,10,2025-04-06T04:56:40,2025-04-06T17:30:08,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2025-04-07,23.4,13.3,18.4,23.4,13.3,18.4,13.8,75.3,1.3,100,25,rain,0,0,36.4,6.5,230.8,1015.9,57.5,24.1,241.2,20.9,8,10,2025-04-07T04:55:38,2025-04-07T17:30:37,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-04-08,26.3,14.1,20.2,26.3,14.1,20.2,14.5,71,0.9,100,20.83,rain,0,0,28.1,8.3,273.6,1017.1,52,24.1,241,20.9,8,10,2025-04-08T04:54:36,2025-04-08T17:31:06,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2025-04-09,24.7,16.6,20.4,24.7,16.6,20.4,16.1,76.6,2,100,37.5,rain,0,0,38.9,9.4,279,1015.2,50.1,24.1,228.4,19.7,8,10,2025-04-09T04:53:34,2025-04-09T17:31:35,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2025-04-10,25.9,15.2,20.1,25.9,15.2,20.1,16.2,79.2,3.4,100,45.83,rain,0,0,31.7,7.2,267.4,1011,51.3,22,230.5,19.9,8,10,2025-04-10T04:52:33,2025-04-10T17:32:03,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-04-11,22.2,14.7,18.4,22.2,14.7,18.4,16.3,88.1,7.7,100,45.83,rain,0,0,37.4,6.8,259,1009.7,69.4,19.2,165.3,14.2,7,10,2025-04-11T04:51:33,2025-04-11T17:32:32,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2025-04-12,23,14.8,19.4,23,14.8,19.4,16.7,85.2,2.8,100,50,rain,0,0,31.3,6.8,214.7,1011,63.1,21.9,179.4,15.5,6,10,2025-04-12T04:50:32,2025-04-12T17:33:01,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-04-13,24.1,15.1,19.5,24.1,15.1,19.5,16.7,84.9,2.2,100,45.83,rain,0,0,29.9,6.5,227,1013.5,53.1,23.5,222.4,19.2,8,10,2025-04-13T04:49:33,2025-04-13T17:33:31,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-04-14,24.4,14.9,19.5,24.4,14.9,19.5,16.5,83.8,6.3,100,33.33,rain,0,0,29.2,5.8,78.2,1013.9,67.6,24.1,233.6,20.2,9,10,2025-04-14T04:48:34,2025-04-14T17:34:00,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2025-04-15,23.5,14.8,19.2,23.5,14.8,19.2,16.8,86.6,14.3,100,54.17,rain,0,0,26.6,6.5,115.8,1014,66.1,22.2,213.2,18.2,9,10,2025-04-15T04:47:35,2025-04-15T17:34:29,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2025-04-16,22.1,14.5,18.1,22.1,14.5,18.1,15.8,87,14.2,100,70.83,rain,0,0,35.3,6.8,226.3,1013,55.5,19.4,201.6,17.3,7,10,2025-04-16T04:46:37,2025-04-16T17:34:59,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-04-17,22.4,14.8,18.5,22.4,14.8,18.5,15.4,82.7,9.3,100,54.17,rain,0,0,33.1,6.1,242.6,1012,76.9,18.8,181.3,15.8,6,10,2025-04-17T04:45:39,2025-04-17T17:35:29,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-04-18,21.9,14.9,18.6,21.9,14.9,18.6,15.9,85,4,100,50,rain,0,0,31.3,7.6,267.3,1011.5,70.3,18.4,218.2,18.9,7,10,2025-04-18T04:44:43,2025-04-18T17:35:59,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2025-04-19,24.5,14.9,19.6,24.5,14.9,19.6,16.2,81.2,5.6,100,41.67,rain,0,0,24.5,6.8,275.3,1010.5,55,20.3,218.5,18.8,8,10,2025-04-19T04:43:46,2025-04-19T17:36:29,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2025-04-20,21.6,15.7,17.9,21.6,15.7,17.9,16.4,91,13.5,100,75,rain,0,0,27.7,5.4,143.9,1011.1,62.1,18.7,187.3,16,6,10,2025-04-20T04:42:51,2025-04-20T17:36:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
